8102,1315,Order Thus,"2026, 1, 31, 11, 3, 55",Pending
8103,672,Order Language,"2026, 4, 15, 13, 5",Pending
8104,811,Order Now,"2026, 4, 26, 2, 56, 16",Pending
8105,924,Order Center,"2026, 5, 14, 12, 9, 12",Pending
8106,456,Order Senior,"2026, 4, 11, 14, 40, 50",Pending
8107,1376,Order Member,"2026, 2, 25, 18, 9, 50",Pending
8108,841,Order The,"2026, 1, 22, 14, 40, 29",Pending
8109,1395,Order Only,"2026, 6, 12, 1, 24, 49",Pending
8110,430,Order Dream,"2026, 3, 3, 23, 5, 18",Pending
8111,1014,Order Bill,"2026, 6, 18, 17, 0, 57",Pending
8112,1473,Order Indicate,"2026, 5, 17, 3, 48, 32",Pending
8113,1088,Order Return,"2026, 3, 31, 6, 3, 18",Pending
8114,158,Order Art,"2026, 1, 18, 17, 59, 32",Pending
8115,332,Order Realize,"2026, 6, 5, 2, 25, 37",Pending
8116,462,Order Will,"2026, 2, 3, 18, 41, 7",Pending
8117,1102,Order Game,"2026, 5, 22, 7, 40, 28",Pending
8118,770,Order Sister,"2026, 1, 20, 12, 53, 52",Pending
8119,125,Order General,"2026, 5, 31, 5, 52, 42",Pending
8120,53,Order Something,"2026, 1, 20, 16, 30, 28",Pending
8121,994,Order Very,"2026, 1, 18, 18, 55, 55",Pending
8122,178,Order Democrat,"2026, 5, 8, 1, 22, 17",Pending
8123,745,Order Between,"2026, 1, 4, 22, 0, 19",Pending
8124,288,Order Study,"2026, 1, 1, 10, 30, 2",Pending
8125,227,Order Thing,"2026, 1, 11, 8, 39, 53",Pending
8126,18,Order Trip,"2026, 3, 4, 23, 31, 12",Pending
8127,1367,Order Special,"2026, 6, 10, 7, 32, 40",Pending
8128,218,Order Recently,"2026, 4, 7, 17, 51, 16",Pending
8129,168,Order Daughter,"2026, 3, 10, 20, 29, 41",Pending
8130,237,Order Protect,"2026, 3, 13, 4, 9, 13",Pending
8131,1231,Order Can,"2026, 4, 16, 13, 45, 51",Pending
8132,1341,Order Job,"2026, 1, 4, 17, 55, 36",Pending
8133,1334,Order Sea,"2026, 3, 19, 13, 1, 35",Pending
8134,51,Order Maybe,"2026, 3, 21, 8, 31, 26",Pending
8135,922,Order Turn,"2026, 4, 8, 11, 25, 33",Pending
8136,382,Order Force,"2026, 5, 1, 17, 39, 6",Pending
8137,948,Order Interview,"2026, 4, 26, 4, 44, 58",Pending
8138,439,Order Play,"2026, 5, 9, 16, 0, 2",Pending
8139,1020,Order Computer,"2026, 6, 6, 0, 46, 19",Pending
8140,9,Order Price,"2026, 6, 5, 10, 48, 24",Pending
8141,754,Order Relationship,"2026, 6, 17, 11, 50, 52",Pending
8142,31,Order Various,"2026, 1, 14, 21, 22, 4",Pending
8143,666,Order Voice,"2026, 6, 12, 9, 47, 34",Pending
8144,1175,Order Across,"2026, 3, 12, 6, 40, 21",Pending
8145,86,Order Dark,"2026, 6, 7, 8, 0, 47",Pending
8146,1059,Order Upon,"2026, 5, 28, 21, 38, 1",Pending
8147,1335,Order Home,"2026, 1, 20, 17, 30, 40",Pending
8148,992,Order Budget,"2026, 5, 11, 19, 56, 29",Pending
8149,317,Order Well,"2026, 5, 26, 8, 9, 45",Pending
8150,1460,Order Future,"2026, 5, 2, 7, 31, 39",Pending
8151,353,Order What,"2026, 2, 19, 3, 9, 6",Pending
8152,1166,Order Care,"2026, 2, 4, 9, 36, 23",Pending
8153,1365,Order Interest,"2026, 1, 2, 22, 28, 15",Pending
8154,1169,Order Per,"2026, 1, 19, 12, 55, 11",Pending
8155,689,Order Cell,"2026, 2, 1, 14, 40, 12",Pending
8156,1356,Order All,"2026, 3, 6, 21, 4, 30",Pending
8157,661,Order Hospital,"2026, 1, 30, 0, 39, 4",Pending
8158,1123,Order Again,"2026, 4, 15, 4, 36, 37",Pending
8159,964,Order Staff,"2026, 1, 18, 5, 18, 25",Pending
8160,916,Order Raise,"2026, 4, 2, 20, 42, 35",Pending
8161,825,Order Range,"2026, 1, 28, 16, 31, 36",Pending
8162,261,Order Tax,"2026, 4, 13, 22, 34, 18",Pending
8163,673,Order Along,"2026, 5, 13, 15, 14, 34",Pending
8164,149,Order Animal,"2026, 3, 19, 9, 36, 19",Pending
8165,963,Order Ok,"2026, 1, 7, 19, 14, 50",Pending
8166,567,Order Although,"2026, 1, 16, 23, 8, 30",Pending
8167,361,Order Information,"2026, 5, 13, 6, 54, 55",Pending
8168,671,Order Son,"2026, 3, 22, 15, 13, 35",Pending
8169,552,Order Care,"2026, 3, 5, 15, 33, 8",Pending
8170,556,Order Dog,"2026, 3, 14, 13, 33, 8",Pending
8171,652,Order Or,"2026, 5, 18, 10, 31, 23",Pending
8172,315,Order Store,"2026, 1, 16, 5, 15, 45",Pending
8173,254,Order Take,"2026, 2, 5, 15, 51, 24",Pending
8174,593,Order Pull,"2026, 1, 3, 20, 38, 36",Pending
8175,1302,Order Today,"2026, 4, 26, 6, 14, 18",Pending
8176,589,Order Key,"2026, 4, 8, 0, 2, 24",Pending
8177,285,Order Authority,"2026, 1, 6, 4, 35, 51",Pending
8178,193,Order Them,"2026, 6, 7, 20, 40, 32",Pending
8179,787,Order Else,"2026, 2, 7, 14, 35, 25",Pending
8180,76,Order Debate,"2026, 1, 6, 22, 21, 33",Pending
8181,504,Order Character,"2026, 2, 13, 8, 25, 32",Pending
8182,865,Order With,"2026, 1, 25, 15, 53, 26",Pending
8183,866,Order Real,"2026, 4, 14, 0, 57, 8",Pending
8184,97,Order Right,"2026, 4, 20, 8, 5, 32",Pending
8185,967,Order Deep,"2026, 6, 13, 6, 42, 14",Pending
8186,534,Order Experience,"2026, 6, 3, 12, 50, 46",Pending
8187,809,Order Top,"2026, 6, 19, 12, 11, 18",Pending
8188,138,Order Physical,"2026, 2, 8, 3, 50, 44",Pending
8189,597,Order Eat,"2026, 6, 4, 9, 27, 27",Pending
8190,92,Order Us,"2026, 4, 23, 18, 4, 58",Pending
8191,776,Order Piece,"2026, 5, 21, 11, 35, 15",Pending
8192,333,Order Thought,"2026, 5, 19, 14, 16, 13",Pending
8193,1008,Order Sea,"2026, 1, 18, 9, 13, 27",Pending
8194,323,Order Defense,"2026, 3, 15, 1, 23",Pending
8195,123,Order Small,"2026, 5, 31, 17, 41, 55",Pending
8196,187,Order Close,"2026, 3, 21, 14, 25, 18",Pending
8197,1261,Order He,"2026, 2, 9, 17, 5, 2",Pending
8198,1332,Order Pm,"2026, 5, 4, 2, 46, 2",Pending
8199,520,Order Per,"2026, 2, 17, 16, 13, 51",Pending
8200,811,Order Brother,"2026, 3, 14, 9, 17, 47",Pending
8201,931,Order Community,"2026, 5, 28, 2, 12, 48",Pending
8202,650,Order Eat,"2026, 5, 3, 16, 54, 4",Pending
8203,775,Order Especially,"2026, 5, 19, 18, 24, 23",Pending
8204,362,Order Use,"2026, 5, 10, 4, 35, 47",Pending
8205,1195,Order Box,"2026, 6, 5, 17, 51, 34",Pending
8206,204,Order Marriage,"2026, 6, 9, 6, 23, 11",Pending
8207,761,Order Case,"2026, 6, 1, 12, 54, 51",Pending
8208,318,Order Finally,"2026, 3, 22, 5, 58, 50",Pending
8209,617,Order Serious,"2026, 5, 31, 8, 38, 23",Pending
8210,34,Order Against,"2026, 3, 26, 19, 38, 10",Pending
8211,992,Order Just,"2026, 5, 30, 22, 39, 42",Pending
8212,623,Order Front,"2026, 4, 16, 2, 33, 43",Pending
8213,660,Order Travel,"2026, 4, 10, 16, 17, 39",Pending
8214,767,Order Model,"2026, 4, 27, 12, 12, 52",Pending
8215,396,Order Performance,"2026, 5, 18, 2, 28, 23",Pending
8216,567,Order Middle,"2026, 1, 9, 2, 23, 35",Pending
8217,47,Order Society,"2026, 3, 7, 23, 0, 40",Pending
8218,706,Order Claim,"2026, 6, 19, 3, 25, 57",Pending
8219,50,Order Right,"2026, 4, 25, 16, 54, 59",Pending
8220,1001,Order Degree,"2026, 3, 20, 20, 17, 14",Pending
8221,787,Order Affect,"2026, 4, 20, 23, 41, 24",Pending
8222,443,Order Several,"2026, 6, 19, 1, 25, 17",Pending
8223,483,Order Evening,"2026, 5, 5, 19, 32, 25",Pending
8224,101,Order Window,"2026, 3, 6, 16, 50, 45",Pending
8225,1240,Order Approach,"2026, 3, 11, 23, 54, 34",Pending
8226,1364,Order Above,"2026, 1, 12, 9, 29, 4",Pending
8227,981,Order Cause,"2026, 5, 22, 9, 37, 33",Pending
8228,883,Order City,"2026, 3, 10, 15, 26, 32",Pending
8229,311,Order Alone,"2026, 4, 11, 11, 45, 45",Pending
8230,1010,Order War,"2026, 1, 13, 23, 27, 46",Pending
8231,449,Order She,"2026, 5, 3, 9, 22, 23",Pending
8232,224,Order Boy,"2026, 6, 3, 21, 39, 48",Pending
8233,845,Order Second,"2026, 4, 17, 8, 18, 4",Pending
8234,229,Order Fall,"2026, 1, 24, 12, 38, 44",Pending
8235,954,Order Purpose,"2026, 5, 22, 21, 0, 44",Pending
8236,1138,Order There,"2026, 5, 18, 20, 49, 25",Pending
8237,773,Order Record,"2026, 1, 3, 20, 33",Pending
8238,1425,Order Beyond,"2026, 3, 19, 15, 49, 37",Pending
8239,1425,Order Establish,"2026, 2, 2, 8, 31, 43",Pending
8240,69,Order Something,"2026, 1, 23, 1, 56, 57",Pending
8241,7,Order Coach,"2026, 5, 12, 3, 18, 27",Pending
8242,392,Order Huge,"2026, 4, 29, 13, 17, 56",Pending
8243,1102,Order Could,"2026, 5, 30, 18, 50, 5",Pending
8244,1251,Order Help,"2026, 5, 6, 19, 45, 19",Pending
8245,1133,Order Brother,"2026, 2, 8, 23, 21, 26",Pending
8246,1093,Order Simply,"2026, 2, 7, 5, 15, 27",Pending
8247,627,Order Determine,"2026, 5, 13, 14, 27, 7",Pending
8248,1029,Order Environment,"2026, 1, 14, 9, 47, 27",Pending
8249,694,Order Determine,"2026, 5, 16, 23, 16, 5",Pending
8250,56,Order Record,"2026, 5, 3, 19, 10",Pending
8251,1318,Order Opportunity,"2026, 5, 13, 6, 5, 6",Pending
8252,627,Order Business,"2026, 5, 30, 18, 43, 7",Pending
8253,1449,Order Allow,"2026, 5, 30, 13, 22, 32",Pending
8254,1294,Order Recently,"2026, 5, 16, 17, 45, 18",Pending
8255,1463,Order Century,"2026, 1, 16, 0, 19, 52",Pending
8256,1126,Order Include,"2026, 3, 10, 3, 10",Pending
8257,607,Order Especially,"2026, 4, 19, 14, 17, 44",Pending
8258,93,Order Will,"2026, 5, 15, 5, 29, 58",Pending
8259,1004,Order Cup,"2026, 3, 13, 2, 24, 10",Pending
8260,286,Order Baby,"2026, 2, 26, 9, 38, 57",Pending
8261,1229,Order Result,"2026, 4, 23, 2, 43, 55",Pending
8262,874,Order Arrive,"2026, 2, 14, 0, 34, 15",Pending
8263,320,Order Glass,"2026, 2, 1, 14, 43, 53",Pending
8264,14,Order Enter,"2026, 4, 21, 3, 6, 14",Pending
8265,352,Order Business,"2026, 5, 27, 20, 44, 48",Pending
8266,424,Order Worry,"2026, 6, 3, 21, 46, 23",Pending
8267,463,Order Dog,"2026, 2, 17, 16, 47, 21",Pending
8268,514,Order Remain,"2026, 2, 21, 10, 51",Pending
8269,581,Order Mean,"2026, 4, 26, 11, 39, 57",Pending
8270,1119,Order Place,"2026, 4, 6, 11, 23, 15",Pending
8271,685,Order Sea,"2026, 3, 14, 9, 50, 2",Pending
8272,759,Order Month,"2026, 4, 16, 9, 14, 51",Pending
8273,77,Order Major,"2026, 3, 5, 16, 28, 54",Pending
8274,1252,Order Class,"2026, 1, 23, 8, 23, 35",Pending
8275,923,Order Certainly,"2026, 1, 24, 11, 51, 23",Pending
8276,1292,Order Also,"2026, 5, 26, 15, 41, 3",Pending
8277,676,Order Sense,"2026, 1, 8, 9, 34",Pending
8278,1268,Order Author,"2026, 4, 18, 17, 22, 15",Pending
8279,838,Order Indicate,"2026, 2, 25, 13, 9, 14",Pending
8280,1155,Order Heart,"2026, 1, 4, 13, 5, 26",Pending
8281,178,Order Together,"2026, 5, 8, 6, 18, 30",Pending
8282,413,Order Subject,"2026, 4, 4, 15, 21, 12",Pending
8283,204,Order Decade,"2026, 4, 4, 17, 34, 9",Pending
8284,1154,Order Able,"2026, 5, 1, 11, 42, 20",Pending
8285,1398,Order Issue,"2026, 3, 10, 18, 40, 6",Pending
8286,464,Order Machine,"2026, 1, 5, 10, 34, 17",Pending
8287,1287,Order Enough,"2026, 6, 3, 12, 28, 3",Pending
8288,1150,Order Whom,"2026, 4, 23, 5, 47, 21",Pending
8289,777,Order Rich,"2026, 6, 9, 6, 46, 22",Pending
8290,1140,Order Total,"2026, 5, 10, 6, 24, 39",Pending
8291,1076,Order Usually,"2026, 5, 11, 4, 13, 50",Pending
8292,379,Order Kind,"2026, 1, 13, 22, 33, 1",Pending
8293,711,Order Energy,"2026, 3, 13, 8, 24, 6",Pending
8294,1283,Order Bed,"2026, 5, 10, 18, 45, 9",Pending
8295,314,Order Between,"2026, 1, 21, 7, 56, 4",Pending
8296,292,Order Pretty,"2026, 2, 23, 3, 42, 51",Pending
8297,878,Order Week,"2026, 4, 13, 16, 29, 50",Pending
8298,75,Order Back,"2026, 2, 15, 14, 11, 43",Pending
8299,384,Order Professional,"2026, 5, 11, 1, 32, 39",Pending
8300,617,Order Up,"2026, 5, 22, 3, 56, 1",Pending
8301,247,Order Rather,"2026, 1, 24, 1, 40, 25",Pending
8302,1370,Order Space,"2026, 3, 2, 9, 59, 18",Pending
8303,954,Order Protect,"2026, 2, 1, 5, 22, 1",Pending
8304,1492,Order Report,"2026, 5, 23, 6, 16, 25",Pending
8305,658,Order When,"2026, 5, 12, 14, 11, 43",Pending
8306,1022,Order Much,"2026, 2, 15, 12, 31, 35",Pending
8307,1315,Order Have,"2026, 1, 20, 19, 45, 11",Pending
8308,448,Order Feel,"2026, 2, 18, 23, 50, 1",Pending
8309,729,Order Reality,"2026, 4, 15, 18, 10, 10",Pending
8310,312,Order Trouble,"2026, 4, 9, 12, 40, 44",Pending
8311,246,Order Carry,"2026, 3, 29, 1, 47, 17",Pending
8312,83,Order Believe,"2026, 3, 31, 14, 39, 48",Pending
8313,700,Order Pass,"2026, 3, 31, 1, 20, 22",Pending
8314,509,Order Day,"2026, 2, 20, 6, 55, 34",Pending
8315,612,Order Task,"2026, 4, 5, 23, 15, 9",Pending
8316,1437,Order Form,"2026, 4, 26, 3, 54, 37",Pending
8317,1121,Order Maybe,"2026, 6, 14, 6, 15, 38",Pending
8318,312,Order Bank,"2026, 6, 2, 17, 17, 43",Pending
8319,498,Order Question,"2026, 2, 19, 19, 32, 30",Pending
8320,700,Order Spring,"2026, 6, 16, 4, 58, 49",Pending
8321,711,Order Let,"2026, 6, 19, 16, 11, 21",Pending
8322,1048,Order Morning,"2026, 3, 27, 20, 31, 22",Pending
8323,53,Order Ready,"2026, 5, 24, 6, 37, 24",Pending
8324,1489,Order Book,"2026, 2, 13, 10, 48, 14",Pending
8325,142,Order Nothing,"2026, 2, 10, 15, 55, 24",Pending
8326,1180,Order Provide,"2026, 3, 20, 6, 11, 40",Pending
8327,984,Order Dinner,"2026, 3, 12, 5, 43, 48",Pending
8328,542,Order Edge,"2026, 4, 15, 0, 12",Pending
8329,561,Order Woman,"2026, 1, 12, 21, 31, 27",Pending
8330,653,Order Ability,"2026, 5, 11, 8, 12, 55",Pending
8331,1168,Order Growth,"2026, 4, 22, 11, 1, 33",Pending
8332,1348,Order Television,"2026, 3, 31, 12, 1, 26",Pending
8333,453,Order Might,"2026, 3, 19, 3, 12, 49",Pending
8334,1467,Order Why,"2026, 1, 21, 11, 13, 1",Pending
8335,519,Order Total,"2026, 5, 16, 17, 10, 35",Pending
8336,1420,Order Road,"2026, 6, 17, 22, 2, 22",Pending
8337,657,Order Term,"2026, 1, 17, 22, 43, 7",Pending
8338,10,Order Indicate,"2026, 1, 15, 3, 42, 8",Pending
8339,607,Order Young,"2026, 5, 9, 16, 53, 18",Pending
8340,1473,Order Agree,"2026, 2, 7, 16, 23, 23",Pending
8341,882,Order Around,"2026, 4, 20, 19, 10, 44",Pending
8342,1252,Order Shake,"2026, 3, 14, 17, 31, 58",Pending
8343,1127,Order Foot,"2026, 4, 8, 2, 38, 50",Pending
8344,683,Order Reduce,"2026, 5, 31, 17, 57, 53",Pending
8345,796,Order Evening,"2026, 3, 14, 14, 58, 22",Pending
8346,38,Order Enjoy,"2026, 4, 30, 12, 42, 3",Pending
8347,1373,Order Painting,"2026, 5, 24, 18, 45, 13",Pending
8348,304,Order Necessary,"2026, 5, 21, 8, 7, 13",Pending
8349,371,Order People,"2026, 5, 24, 21, 35, 38",Pending
8350,1341,Order Plant,"2026, 6, 17, 3, 46, 56",Pending
8351,961,Order Window,"2026, 5, 28, 23, 25, 57",Pending
8352,727,Order Century,"2026, 5, 8, 7, 38, 28",Pending
8353,81,Order Art,"2026, 1, 1, 1, 58, 16",Pending
8354,1456,Order Blue,"2026, 6, 9, 3, 6, 1",Pending
8355,1277,Order Book,"2026, 2, 3, 5, 53, 18",Pending
8356,1166,Order Kid,"2026, 2, 22, 5, 10, 54",Pending
8357,938,Order Wrong,"2026, 6, 18, 19, 27, 44",Pending
8358,492,Order Director,"2026, 2, 11, 23, 39, 5",Pending
8359,1173,Order Report,"2026, 6, 3, 11, 6, 31",Pending
8360,983,Order Raise,"2026, 6, 10, 1, 51, 59",Pending
8361,1125,Order Including,"2026, 4, 26, 13, 15, 2",Pending
8362,1,Order Local,"2026, 3, 29, 12, 23, 8",Pending
8363,77,Order Answer,"2026, 2, 15, 3, 4, 18",Pending
8364,1407,Order Person,"2026, 2, 3, 23, 17, 18",Pending
8365,142,Order People,"2026, 1, 10, 19, 58, 9",Pending
8366,768,Order Author,"2026, 5, 17, 2, 50, 35",Pending
8367,917,Order Also,"2026, 4, 18, 2, 54, 41",Pending
8368,29,Order Federal,"2026, 1, 15, 8, 27, 16",Pending
8369,431,Order Head,"2026, 2, 12, 8, 33, 2",Pending
8370,89,Order Chair,"2026, 4, 5, 0, 58, 28",Pending
8371,738,Order Order,"2026, 6, 4, 2, 38, 5",Pending
8372,1381,Order Hear,"2026, 5, 5, 15, 7, 58",Pending
8373,1182,Order We,"2026, 3, 18, 15, 37, 56",Pending
8374,326,Order Because,"2026, 3, 17, 0, 40, 15",Pending
8375,941,Order Report,"2026, 5, 17, 18, 34, 9",Pending
8376,1,Order Security,"2026, 5, 20, 1, 4, 45",Pending
8377,195,Order Remain,"2026, 5, 26, 1, 44, 28",Pending
8378,155,Order Over,"2026, 2, 16, 14, 15, 36",Pending
8379,1005,Order Glass,"2026, 3, 29, 16, 19, 22",Pending
8380,21,Order Court,"2026, 5, 9, 16, 7, 2",Pending
8381,981,Order Consumer,"2026, 1, 14, 0, 56, 54",Pending
8382,1361,Order Little,"2026, 5, 18, 20, 52, 58",Pending
8383,558,Order Identify,"2026, 2, 3, 0, 39, 57",Pending
8384,652,Order Difference,"2026, 5, 7, 2, 9, 12",Pending
8385,639,Order All,"2026, 3, 22, 21, 2, 56",Pending
8386,647,Order Participant,"2026, 3, 16, 13, 59, 17",Pending
8387,521,Order Job,"2026, 5, 18, 18, 20, 42",Pending
8388,1356,Order Voice,"2026, 3, 1, 9, 12, 24",Pending
8389,1118,Order Letter,"2026, 5, 7, 20, 49, 31",Pending
8390,1284,Order Too,"2026, 2, 7, 20, 22, 12",Pending
8391,504,Order During,"2026, 4, 25, 6, 25, 18",Pending
8392,512,Order Class,"2026, 3, 23, 6, 2, 39",Pending
8393,574,Order Other,"2026, 4, 10, 5, 14, 25",Pending
8394,132,Order Article,"2026, 3, 25, 2, 15, 24",Pending
8395,607,Order Management,"2026, 2, 22, 13, 15, 39",Pending
8396,141,Order Bar,"2026, 2, 4, 16, 5, 42",Pending
8397,15,Order Little,"2026, 2, 14, 2, 57, 46",Pending
8398,483,Order All,"2026, 3, 19, 20, 43, 18",Pending
8399,973,Order Evidence,"2026, 4, 27, 3, 22, 52",Pending
8400,372,Order Wife,"2026, 6, 8, 2, 9, 13",Pending
8401,1207,Order Decade,"2026, 2, 16, 3, 30, 13",Pending
8402,1287,Order Chance,"2026, 6, 9, 15, 10, 32",Pending
8403,352,Order Save,"2026, 6, 16, 15, 38, 28",Pending
8404,236,Order Think,"2026, 1, 29, 6, 38, 23",Pending
8405,490,Order Responsibility,"2026, 2, 22, 13, 58, 14",Pending
8406,1418,Order Last,"2026, 1, 31, 12, 39, 35",Pending
8407,734,Order Good,"2026, 4, 1, 10, 41, 51",Pending
8408,115,Order Dream,"2026, 1, 15, 0, 35, 22",Pending
8409,389,Order Past,"2026, 6, 5, 11, 36, 51",Pending
8410,337,Order Push,"2026, 5, 20, 13, 24, 2",Pending
8411,617,Order Seem,"2026, 3, 27, 2, 37, 5",Pending
8412,238,Order Speech,"2026, 6, 10, 19, 3, 53",Pending
8413,1055,Order Thank,"2026, 3, 14, 2, 28, 22",Pending
8414,683,Order Attorney,"2026, 2, 20, 0, 56, 45",Pending
8415,57,Order Policy,"2026, 1, 2, 20, 24, 37",Pending
8416,1037,Order Though,"2026, 2, 2, 12, 18, 9",Pending
8417,1239,Order Doctor,"2026, 1, 25, 12, 32, 32",Pending
8418,428,Order Natural,"2026, 3, 29, 15, 28, 58",Pending
8419,565,Order Up,"2026, 5, 6, 18, 2, 8",Pending
8420,926,Order Cup,"2026, 1, 24, 14, 29, 40",Pending
8421,1323,Order Bit,"2026, 6, 18, 21, 9, 43",Pending
8422,288,Order Space,"2026, 3, 6, 0, 54, 37",Pending
8423,419,Order Investment,"2026, 6, 19, 19, 35, 46",Pending
8424,17,Order Determine,"2026, 4, 29, 10, 53, 25",Pending
8425,421,Order Author,"2026, 5, 31, 12, 58, 39",Pending
8426,1208,Order Group,"2026, 1, 31, 8, 10, 3",Pending
8427,902,Order Student,"2026, 2, 19, 20, 10, 8",Pending
8428,320,Order Say,"2026, 2, 8, 18, 14, 39",Pending
8429,398,Order Local,"2026, 6, 16, 14, 21, 45",Pending
8430,984,Order Perform,"2026, 3, 7, 0, 18, 9",Pending
8431,1053,Order Rather,"2026, 2, 23, 0, 11, 9",Pending
8432,334,Order Manage,"2026, 3, 26, 18, 36",Pending
8433,425,Order Law,"2026, 2, 10, 17, 56, 27",Pending
8434,688,Order Machine,"2026, 3, 20, 6, 45, 40",Pending
8435,335,Order Exactly,"2026, 6, 20, 3, 49, 32",Pending
8436,441,Order Painting,"2026, 4, 18, 14, 1, 2",Pending
8437,1286,Order Speak,"2026, 3, 26, 17, 36, 2",Pending
8438,470,Order Reach,"2026, 4, 8, 17, 20, 6",Pending
8439,1216,Order Onto,"2026, 6, 16, 12, 40, 49",Pending
8440,444,Order Stuff,"2026, 5, 17, 19, 3, 31",Pending
8441,482,Order Business,"2026, 1, 17, 12, 25, 51",Pending
8442,372,Order Determine,"2026, 6, 13, 13, 35, 11",Pending
8443,166,Order Idea,"2026, 5, 16, 21, 22, 59",Pending
8444,407,Order Information,"2026, 5, 2, 2, 2, 24",Pending
8445,516,Order You,"2026, 4, 19, 7, 43, 42",Pending
8446,1119,Order Painting,"2026, 3, 6, 2, 10, 37",Pending
8447,1190,Order Know,"2026, 6, 11, 15, 17, 45",Pending
8448,1377,Order Pull,"2026, 3, 5, 20, 1, 39",Pending
8449,1289,Order Turn,"2026, 5, 11, 9, 32, 39",Pending
8450,1247,Order Box,"2026, 2, 1, 12, 12, 15",Pending
8451,1060,Order Television,"2026, 1, 4, 21, 47, 17",Pending
8452,653,Order Bed,"2026, 4, 16, 8, 35, 51",Pending
8453,339,Order Girl,"2026, 3, 8, 16, 13, 48",Pending
8454,1261,Order Father,"2026, 2, 22, 11, 48, 39",Pending
8455,357,Order Author,"2026, 3, 1, 20, 14",Pending
8456,1037,Order Like,"2026, 2, 21, 19, 59, 39",Pending
8457,1359,Order Reality,"2026, 2, 17, 0, 3, 12",Pending
8458,522,Order Red,"2026, 3, 5, 2, 20, 53",Pending
8459,1239,Order Point,"2026, 6, 18, 13, 39, 46",Pending
8460,887,Order Vote,"2026, 2, 2, 20, 22, 26",Pending
8461,512,Order Order,"2026, 5, 11, 19, 12, 22",Pending
8462,721,Order Power,"2026, 1, 6, 15, 41, 7",Pending
8463,588,Order Any,"2026, 5, 2, 3, 44, 59",Pending
8464,725,Order Fact,"2026, 5, 4, 10, 23, 15",Pending
8465,792,Order Specific,"2026, 2, 25, 4, 59, 46",Pending
8466,498,Order Much,"2026, 4, 12, 3, 15, 34",Pending
8467,707,Order Person,"2026, 1, 30, 19, 6, 45",Pending
8468,439,Order Painting,"2026, 6, 1, 0, 47, 53",Pending
8469,738,Order Cultural,"2026, 1, 5, 14, 41, 10",Pending
8470,1334,Order Exactly,"2026, 2, 23, 8, 45, 7",Pending
8471,218,Order Least,"2026, 4, 4, 11, 22, 59",Pending
8472,223,Order Figure,"2026, 3, 25, 12, 44, 56",Pending
8473,1317,Order Ok,"2026, 4, 3, 7, 1, 22",Pending
8474,938,Order Prove,"2026, 1, 16, 4, 59, 50",Pending
8475,1132,Order Already,"2026, 6, 5, 3, 45, 2",Pending
8476,1045,Order Show,"2026, 4, 27, 4, 56, 32",Pending
8477,601,Order Street,"2026, 4, 9, 18, 45, 6",Pending
8478,596,Order We,"2026, 3, 10, 19, 26, 4",Pending
8479,879,Order Exactly,"2026, 4, 15, 0, 49, 39",Pending
8480,1191,Order Remember,"2026, 1, 29, 5, 51, 57",Pending
8481,1278,Order Decade,"2026, 1, 6, 16, 23",Pending
8482,984,Order Give,"2026, 5, 13, 9, 54, 39",Pending
8483,519,Order Option,"2026, 3, 14, 19, 35, 24",Pending
8484,74,Order Husband,"2026, 1, 29, 14, 41, 37",Pending
8485,667,Order Decide,"2026, 5, 14, 9, 18, 41",Pending
8486,712,Order Young,"2026, 1, 29, 15, 11, 20",Pending
8487,498,Order Test,"2026, 5, 30, 14, 1, 15",Pending
8488,1251,Order Will,"2026, 3, 12, 5, 21, 21",Pending
8489,386,Order Must,"2026, 1, 8, 1, 28, 19",Pending
8490,474,Order Employee,"2026, 3, 8, 8, 49, 54",Pending
8491,451,Order Second,"2026, 3, 5, 14, 21, 45",Pending
8492,1329,Order Player,"2026, 6, 2, 4, 10, 27",Pending
8493,1086,Order Speak,"2026, 5, 8, 22, 37, 50",Pending
8494,368,Order Possible,"2026, 4, 3, 4, 46, 30",Pending
8495,77,Order Democrat,"2026, 3, 30, 0, 32, 31",Pending
8496,664,Order War,"2026, 3, 13, 9, 42, 43",Pending
8497,1093,Order Team,"2026, 1, 30, 21, 26, 3",Pending
8498,1355,Order Across,"2026, 2, 14, 3, 5, 30",Pending
8499,100,Order Heavy,"2026, 1, 29, 12, 28, 54",Pending
8500,62,Order Face,"2026, 3, 26, 9, 48, 31",Pending
8501,870,Order Learn,"2026, 1, 9, 21, 14, 22",Pending
8502,170,Order Choose,"2026, 3, 11, 1, 54, 16",Pending
8503,1398,Order Too,"2026, 4, 20, 10, 48",Pending
8504,213,Order Model,"2026, 5, 24, 17, 17, 40",Pending
8505,857,Order Common,"2026, 3, 8, 18, 41, 5",Pending
8506,423,Order Financial,"2026, 1, 1, 8, 7, 38",Pending
8507,697,Order Seven,"2026, 6, 9, 15, 26",Pending
8508,555,Order Herself,"2026, 1, 23, 0, 3, 32",Pending
8509,659,Order Company,"2026, 1, 5, 3, 56, 12",Pending
8510,1347,Order Job,"2026, 3, 13, 20, 34, 33",Pending
8511,1265,Order Others,"2026, 1, 9, 17, 15, 57",Pending
8512,891,Order Woman,"2026, 1, 23, 20, 9, 32",Pending
8513,1142,Order During,"2026, 3, 19, 11, 59, 31",Pending
8514,1372,Order Cut,"2026, 1, 5, 13, 49, 47",Pending
8515,465,Order Set,"2026, 3, 26, 3, 32, 34",Pending
